symbol,date,news_count,rolling_3_sentiment,rolling_7_sentiment,return_1d,return_3d,return_7d,direction
APOLLOHOSP,2026-01-12 08:00:00,2,1.0,0.2857142857142857,0.005915922291121367,-0.007196680975713243,0.02552774999782259,DOWN
APOLLOHOSP,2026-01-16 08:00:00,3,-0.3333333333333333,0.4285714285714285,-0.014166217920991042,-0.019181834909841045,-0.03143455810353912,DOWN
APOLLOHOSP,2026-01-23 08:00:00,2,-0.0666666666666667,-0.3142857142857143,-0.0013964998887456836,-0.004834145720969962,-0.06586460044964704,UP
APOLLOHOSP,2026-01-27 08:00:00,2,-0.3333333333333334,-0.0285714285714285,0.012364767106973096,0.011843430347149297,-0.04947827360280055,DOWN
APOLLOHOSP,2026-02-12 08:00:00,4,-0.5925925925925927,-0.4920634920634921,0.0004642852209368886,0.04481232869011742,0.05993536181812509,UP
ASIANPAINT,2025-06-12 07:00:00,2,0.3333333333333333,0.4285714285714285,-0.0023429743875859055,-0.0021181444345068634,-0.006390103788163182,UP
ASIANPAINT,2025-07-03 07:00:00,4,0.1666666666666666,0.0714285714285714,-0.002756237494908942,0.0230849270753819,0.06329227691620631,UP
ASIANPAINT,2025-07-28 07:00:00,5,0.0666666666666666,0.2428571428571428,0.017757145128085794,0.021002392093305122,0.008017157571139633,UP
ASIANPAINT,2025-07-29 07:00:00,13,-0.1897435897435897,0.2043956043956044,0.005954659789582095,0.034072473530912806,0.017007709215843603,DOWN
ASIANPAINT,2025-07-30 07:00:00,3,0.2547008547008547,0.1091575091575091,-0.008154601486806579,0.01546871862001753,0.01306451941394604,UP
ASIANPAINT,2025-09-01 07:00:00,2,-0.3333333333333333,0.0476190476190476,-0.011750110715921691,0.02049010822023023,-0.010363922452739094,UP
ASIANPAINT,2025-11-06 08:00:00,10,0.1666666666666666,-0.2142857142857142,0.004187652919976026,0.04044262681384936,0.04164507828191111,UP
ASIANPAINT,2025-11-10 08:00:00,2,0.1666666666666666,0.0714285714285714,0.0025656137093021947,0.020861326094788524,0.05298188495322265,UP
ASIANPAINT,2025-11-11 08:00:00,3,0.2222222222222222,0.1666666666666666,0.042375533625823136,0.059683283748581006,0.10315437585433562,UP
ASIANPAINT,2025-11-12 08:00:00,33,0.0303030303030303,0.2272727272727273,0.03956954728361439,0.08640201669471015,0.14616665451618016,UP
ASIANPAINT,2025-11-13 08:00:00,20,-0.6252525252525253,-0.0298701298701298,0.009376981844899435,0.09378296411378706,0.1687779649468797,DOWN
ASIANPAINT,2025-11-14 08:00:00,2,-0.4333333333333333,-0.0298701298701298,-0.006365269444956745,0.04263838297554523,0.10949326271399396,UP
ASIANPAINT,2025-12-09 08:00:00,2,0.3333333333333334,-0.0571428571428571,0.0030400572246065405,-0.05524675762169451,-0.022004496968675347,DOWN
ASIANPAINT,2026-01-26 08:00:00,3,-0.7777777777777777,0.0952380952380952,-0.02992192321810161,-0.014392562257187436,-0.06791281145304928,DOWN
ASIANPAINT,2026-01-27 08:00:00,32,0.7916666666666669,0.1488095238095238,-0.042321182680164715,-0.07101116818280118,-0.08890415401272123,DOWN
ASIANPAINT,2026-01-28 08:00:00,23,0.6177536231884059,0.3599896480331263,-0.038139997995788044,-0.10640971866984583,-0.12273057371096585,UP
ASIANPAINT,2026-01-29 08:00:00,2,0.8260869565217392,0.645703933747412,0.005091079812965749,-0.07415738766929758,-0.09242788152263592,DOWN
ASIANPAINT,2026-02-24 08:00:00,2,-0.6666666666666665,-0.5714285714285714,0.0013674545414443795,-0.004818662675312946,0.008009324029265574,DOWN
AXISBANK,2025-01-17 08:00:00,3,0.3777777777777777,0.1619047619047619,-0.0030270907050994333,-0.037738612670585536,-0.06941371939175844,DOWN
AXISBANK,2025-04-24 07:00:00,5,0.8666666666666667,0.6761904761904761,-0.03379989653970772,-0.04150222591182662,0.04807694630179116,UP
AXISBANK,2025-07-02 07:00:00,2,0.5555555555555555,0.6571428571428571,-0.0035736572251692245,-0.023432225315642485,-0.04102524649023043,UP
AXISBANK,2025-07-15 07:00:00,3,0.5555555555555555,0.5619047619047618,0.0021442661871942104,-0.004600463613418371,-0.0057016009795543,DOWN
AXISBANK,2025-07-16 07:00:00,3,0.3333333333333333,0.4666666666666667,-0.007360471932761459,-0.011000173003212987,-0.00480519604309515,DOWN
AXISBANK,2025-07-21 07:00:00,2,0.6666666666666666,0.4353741496598639,-0.0014550524022018951,-0.053285089003547226,-0.06457662776875905,UP
AXISBANK,2025-10-03 07:00:00,3,0.2222222222222221,0.5306122448979591,0.02692637496030903,0.07175687079715831,0.04650964127929358,DOWN
AXISBANK,2025-10-13 07:00:00,3,0.111111111111111,0.2857142857142857,-0.010759857952676866,0.008052102293539365,-0.0035562668686494048,DOWN
AXISBANK,2025-10-14 07:00:00,4,0.7777777777777777,0.2857142857142857,-0.006118348864242007,-0.009149482044009671,-0.03562011172734514,UP
AXISBANK,2025-10-16 07:00:00,22,0.338680926916221,0.1451489686783804,0.003259970061499473,0.019884348549315645,0.01660170759889268,UP
AXISBANK,2025-11-19 08:00:00,3,0.5555555555555555,-0.04532722179781,0.01164981617867844,0.028489097536389396,0.0512883036170757,DOWN
AXISBANK,2026-01-06 08:00:00,5,-0.4000000000000001,-0.4907563025210084,0.0013139210911412569,0.022574769148942853,0.05154220779220786,DOWN
AXISBANK,2026-01-22 08:00:00,2,0.7777777777777777,0.5904761904761904,-0.02842141445810986,-0.027444916892153115,-0.03141364897925425,UP
AXISBANK,2026-01-27 08:00:00,30,0.0163742690058478,0.4117794486215539,0.003039975567383779,0.019308000507589185,0.01978063562208421,UP
AXISBANK,2026-01-30 08:00:00,2,-0.5333333333333333,-0.3644110275689223,-0.04298016883008027,-0.006288868405100234,0.02070198076155183,UP
AXISBANK,2026-02-18 08:00:00,2,-3.7007434154171876e-17,-0.2857142857142857,-0.014814832544707723,-0.0012516183325284036,-7.369027016701502e-05,UP
AXISBANK,2026-02-23 08:00:00,2,-0.3333333333333333,-0.2857142857142857,0.0006490404887531387,0.022851246172705064,0.041507111559782484,UP
AXISBANK,2026-02-24 08:00:00,4,-0.1666666666666667,-0.2142857142857142,0.011098317011399184,0.025359899096396132,0.03290874590664994,DOWN
BAJAJ-AUTO,2025-08-04 07:00:00,2,0.6666666666666666,0.8571428571428571,0.0052519083969466696,0.027784715284715267,0.019193857965451144,DOWN
BAJAJ-AUTO,2025-08-07 07:00:00,4,-0.5714285714285715,0.183673469387755,-0.0006076072426783874,-0.0007897454589635977,0.022440479890594833,UP
BAJAJ-AUTO,2025-09-01 07:00:00,8,-0.9166666666666666,-0.3928571428571428,0.007081521133043278,0.03924276425571094,0.03984109620588394,UP
BAJAJ-AUTO,2025-09-09 07:00:00,2,0.4166666666666667,0.0357142857142857,-0.014814025365021855,0.017557377951455733,0.030891044942567225,DOWN
BAJAJ-AUTO,2025-09-22 07:00:00,2,-0.3333333333333333,0.4285714285714285,-0.007730962504831851,-0.009972451790633663,-0.0016667592644036278,DOWN
BAJAJ-AUTO,2025-10-01 07:00:00,3,-1.0,-0.1428571428571428,0.006143859039007715,-0.0043590478921708975,-0.033947353775947486,UP
BAJAJ-AUTO,2025-10-13 07:00:00,4,0.3333333333333333,-0.4285714285714285,0.00402603132583268,0.03320090805902387,0.04873552623999089,DOWN
BAJAJ-AUTO,2025-11-06 08:00:00,4,-0.3333333333333333,-0.4285714285714285,0.00011467232383455261,-0.02252731857663215,-0.03709632900910842,UP
BAJAJ-AUTO,2025-11-07 08:00:00,21,-0.6349206349206349,-0.4149659863945578,0.00579028836782669,0.0023997257456289667,-0.029001549701129115,UP
BAJAJ-AUTO,2025-11-25 08:00:00,2,-0.3333333333333333,-0.1428571428571428,0.012820512820512775,0.03058929374718855,0.02442568889385721,DOWN
BAJAJ-AUTO,2025-11-26 08:00:00,2,-0.3333333333333333,-0.2857142857142857,-0.015440855521606234,0.0016652789342215257,0.011377648245712413,UP
BAJAJ-AUTO,2025-12-01 08:00:00,6,-0.8888888888888888,-0.4285714285714285,-0.001154353562005328,0.006982543640897676,0.021761133603238836,DOWN
BAJAJ-AUTO,2025-12-15 08:00:00,2,-0.3333333333333333,-0.5714285714285714,0.0076062639821028455,-0.005025680675981636,-0.011087935009331473,DOWN
BAJAJ-AUTO,2025-12-16 08:00:00,2,-0.6666666666666666,-0.5238095238095238,-0.01254440497335707,-0.01331114808652245,-0.014513627298914256,DOWN
BAJAJ-AUTO,2025-12-29 08:00:00,2,0.3333333333333333,-0.0952380952380952,0.02145922746781115,0.012213740458015376,0.05107009398709095,UP
BAJAJ-AUTO,2025-12-31 08:00:00,2,0.3333333333333333,-1.5860328923216518e-17,0.023011880552285202,0.05183228788379002,0.04299432562199912,DOWN
BAJAJ-AUTO,2026-01-02 08:00:00,9,0.1481481481481481,0.3492063492063492,-0.000526177321757415,0.01653644439687474,0.03571428571428581,UP
BAJAJ-AUTO,2026-01-05 08:00:00,2,-0.1851851851851852,0.2063492063492063,0.017215056593840483,0.01077631303619997,0.06580616691488772,UP
BAJAJ-AUTO,2026-01-08 08:00:00,4,-0.3333333333333333,-0.365079365079365,-0.02028584601198713,-0.010195631922161219,0.02349352456384457,DOWN
BAJAJ-AUTO,2026-01-28 08:00:00,2,-0.3333333333333333,-0.4285714285714285,0.008321407748979714,0.01046369575609507,0.00874913834243607,UP
BAJAJ-AUTO,2026-01-29 08:00:00,3,-0.7777777777777778,-0.4761904761904762,0.008988645920942062,0.011114622840286525,0.045479302832243995,DOWN
BAJAJ-AUTO,2026-01-30 08:00:00,24,-0.6666666666666666,-0.4285714285714285,-0.010523573847356027,0.0066783272380346315,0.03458982459962967,UP
BAJAJ-AUTO,2026-01-31 08:00:00,5,-0.3999999999999999,-0.4571428571428572,-0.010523573847356027,0.0066783272380346315,0.03458982459962967,UP
BAJAJ-AUTO,2026-02-01 08:00:00,7,-0.526984126984127,-0.4163265306122449,-0.010523573847356027,0.0066783272380346315,0.03458982459962967,UP
BAJAJ-AUTO,2026-02-12 08:00:00,2,0.0,-0.5714285714285714,-0.008130081300813052,-0.0014323715981174878,0.012553169415914445,DOWN
BAJAJ-AUTO,2026-02-25 08:00:00,3,-0.1111111111111111,-0.619047619047619,0.0012875111419232699,0.020645096158699694,0.028850557166844704,DOWN
BAJAJ-AUTO,2026-02-26 08:00:00,2,-0.7777777777777777,-0.619047619047619,-0.013600395647873409,0.014599654084850977,-0.0007515030060120109,DOWN
BAJAJ-AUTO,2026-03-02 08:00:00,6,-0.7777777777777778,-0.9047619047619048,-0.012632978723404298,-0.04525222551928787,-0.015754053227286624,UP
BAJAJFINSV,2025-06-05 07:00:00,3,-0.3333333333333333,-0.0918367346938775,0.023662520222248462,-0.0009539109213481112,-0.016020596840483625,UP
BAJAJFINSV,2025-06-06 07:00:00,5,0.0666666666666666,-0.0428571428571428,0.013768875573127781,0.03133786214375012,0.003232379230199145,DOWN
BAJAJFINSV,2025-07-02 07:00:00,2,-0.3333333333333333,0.4285714285714285,-0.01354652767142872,-0.03662453736776505,-0.013704467189351144,UP
BAJAJFINSV,2025-08-18 07:00:00,2,-0.6666666666666666,-0.0224089635854341,-0.010684749851078479,0.03019218868611495,0.030407497999934696,DOWN
BAJAJFINSV,2025-09-23 07:00:00,2,-0.3333333333333333,-0.1428571428571428,-0.007292243275766719,0.0009190259269944434,-0.005192331167367836,DOWN
BAJAJFINSV,2025-11-10 08:00:00,3,0.5555555555555556,0.6666666666666667,-0.06085069227344442,-0.03576964351704981,-0.05920744701608349,UP
BAJAJFINSV,2025-11-11 08:00:00,8,0.3055555555555556,0.5595238095238095,0.023172803367947692,-0.03168264809582866,-0.025283746393510054,UP
BAJAJFINSV,2025-12-10 08:00:00,2,0.6666666666666666,0.2857142857142857,0.0,0.0032051757054938346,-4.833414993232754e-05,UP
BAJAJFINSV,2026-01-05 08:00:00,2,1.0,0.1428571428571428,0.0026481093288370783,0.003730964941550008,0.01338223648231307,DOWN
BAJAJFINSV,2026-02-04 08:00:00,13,-0.2564102564102564,0.1758241758241758,-0.009655377419155786,0.03626755136285076,0.04296815274136567,UP
BAJFINANCE,2025-07-23 07:00:00,5,-0.1999999999999999,0.1999999999999999,-0.00965607322504336,0.011070694148199278,0.03290606095389714,DOWN
BAJFINANCE,2025-07-24 07:00:00,9,-0.7185185185185187,-0.0222222222222222,-0.04713489924568959,-0.04073275764022344,-0.008679142934635231,DOWN
BAJFINANCE,2025-07-25 07:00:00,11,-0.4154882154882155,-0.178066378066378,-0.036388508891928906,-0.0906743663119215,-0.0463554514879575,UP
BAJFINANCE,2025-10-06 07:00:00,3,-0.5555555555555556,-0.5238095238095238,0.0075824791295342475,0.02920924899198063,0.0037521479071525032,UP
BAJFINANCE,2025-11-06 08:00:00,2,-0.3333333333333333,-0.4285714285714285,0.02370664228150443,0.022529000623165985,-0.0057329521454788646,UP
BAJFINANCE,2025-11-07 08:00:00,2,-0.6666666666666666,-0.2857142857142857,0.017251101476872366,0.026490066225165476,0.020744202305870818,DOWN
BAJFINANCE,2025-11-09 08:00:00,4,-0.3333333333333333,-0.4285714285714285,0.017251101476872366,0.026490066225165476,0.020744202305870818,DOWN
BAJFINANCE,2025-11-10 08:00:00,23,0.6231884057971014,-0.0186335403726708,-0.07354837584605411,-0.03522412069015013,-0.04475913184033953,UP
BAJFINANCE,2025-11-11 08:00:00,33,0.0707070707070706,0.440240918501788,0.00795861510430651,-0.05006559591337978,-0.028385150781645607,DOWN
BAJFINANCE,2025-11-12 08:00:00,2,-0.2626262626262626,0.2973837756446452,-0.007698369225221602,-0.07336403279809911,-0.036142222274234026,UP
BAJFINANCE,2025-12-02 08:00:00,12,1.0,0.1428571428571428,-0.003998025924853765,-0.015518048757530156,0.027565416915555918,UP
BAJFINANCE,2025-12-03 08:00:00,2,0.6666666666666666,0.2857142857142857,0.007538624425128759,0.007834688268804735,0.0435002665259554,UP
BAJFINANCE,2025-12-08 08:00:00,2,0.3333333333333333,0.7142857142857143,-0.009450518293360965,-0.012049328221824251,-0.02004818100527106,DOWN
BAJFINANCE,2026-01-05 08:00:00,6,0.5555555555555555,-0.0476190476190476,-0.001430420857279735,0.004367485465654131,-0.022650024414062497,DOWN
BAJFINANCE,2026-01-20 08:00:00,5,0.7333333333333334,0.8857142857142858,0.0032683109227094054,-0.014732965009208066,-0.01644082783136369,UP
BAJFINANCE,2026-01-23 08:00:00,2,-0.2666666666666666,0.4571428571428572,-0.014172510346408207,-0.023017343437082727,-0.033035572278380165,UP
BAJFINANCE,2026-01-25 08:00:00,2,0.0,0.1714285714285714,-0.014172510346408207,-0.023017343437082727,-0.033035572278380165,UP
BAJFINANCE,2026-02-04 08:00:00,20,0.4647058823529412,0.6277310924369749,0.0015052550871026416,0.06755559031571923,0.05471737960537015,UP
BHARTIARTL,2025-08-03 07:00:00,3,0.3333333333333333,0.2380952380952381,0.016026295256106993,-0.009313877795399716,-0.011104798445903175,UP
BHARTIARTL,2025-08-06 07:00:00,6,-0.125,-0.0535714285714285,-0.003679315834374086,0.004178418521890714,0.0022415298172147047,DOWN
BHARTIARTL,2025-11-01 07:00:00,2,-0.6666666666666666,-0.2857142857142857,0.009491360428327988,-0.012663094553755916,0.03291995357449462,UP
BHARTIARTL,2025-11-02 07:00:00,5,-0.1333333333333333,-0.3428571428571428,0.009491360428327988,-0.012663094553755916,0.03291995357449462,UP
BHARTIARTL,2025-11-03 08:00:00,33,0.301010101010101,-0.2995670995670996,0.018948914574794973,0.02274597052187821,0.04139358299848661,DOWN
BHARTIARTL,2025-11-04 08:00:00,19,-0.2323232323232323,-0.2995670995670996,-0.008706831050601771,0.01966410432891208,0.007114948316273573,DOWN
BHARTIARTL,2025-11-07 08:00:00,13,0.282051282051282,-0.1215451215451215,0.009294472371617957,-0.044243599034528014,-0.03846522187553825,UP
BHARTIARTL,2025-11-26 08:00:00,11,0.3333333333333333,-0.3571428571428571,-0.005266104436120411,-0.016960177660765186,-0.01563365637399361,DOWN
BHARTIARTL,2025-12-02 08:00:00,2,-0.3333333333333333,-0.4285714285714285,-0.008555133079847899,-0.007422961996265354,-0.030714230127230846,UP
BHARTIARTL,2025-12-16 08:00:00,5,-0.6666666666666666,-0.8571428571428571,0.0028544243577546258,0.01180766958305779,0.01044964497093348,DOWN
BHARTIARTL,2025-12-18 08:00:00,2,0.0,-0.5714285714285714,0.002724642051565418,-0.0020456940190889394,0.01485241953162797,UP
BHARTIARTL,2025-12-19 08:00:00,4,0.0,-0.4285714285714285,0.02378802862463636,0.018785625074122292,0.04597708393208144,DOWN
BHARTIARTL,2025-12-21 08:00:00,2,0.6666666666666666,-0.1428571428571428,0.02378802862463636,0.018785625074122292,0.04597708393208144,DOWN
BHARTIARTL,2026-01-08 08:00:00,2,0.0,0.1428571428571428,-0.01897114277494172,-0.037144383901817735,-0.03728159119943586,UP
BHARTIARTL,2026-01-27 08:00:00,2,0.3333333333333333,0.4285714285714285,-0.00795584931993154,-0.022225552434937623,-0.029111323413738233,UP
BHARTIARTL,2026-01-30 08:00:00,2,0.3333333333333333,0.1428571428571428,-0.0016761958854361048,0.003933224413464442,-0.015379966708763293,UP
BHARTIARTL,2026-02-02 08:00:00,2,0.3333333333333333,0.4285714285714285,0.016230804934264098,0.01493979574639015,-0.0024472592464513943,UP
BHARTIARTL,2026-02-04 08:00:00,4,0.6666666666666666,0.5714285714285714,-0.016487325308034984,0.013737661374075394,0.009628052987199709,UP
BHARTIARTL,2026-02-06 08:00:00,8,-0.6666666666666666,-0.0476190476190476,-9.815209958363713e-05,0.006120990248234426,0.03572332226518671,DOWN
BHARTIARTL,2026-02-07 08:00:00,2,0.0,-0.0476190476190476,-9.815209958363713e-05,0.006120990248234426,0.03572332226518671,DOWN
BHARTIARTL,2026-02-18 08:00:00,3,0.1111111111111111,0.3333333333333333,-0.016421046809960704,-0.02010448819222077,-0.011286268926117504,DOWN
BHARTIARTL,2026-02-20 08:00:00,4,-0.3888888888888889,-0.1666666666666666,0.01006373225870627,-0.012117914436791444,-0.008538074545482721,DOWN
BHARTIARTL,2026-02-23 08:00:00,4,-0.6666666666666666,-0.0952380952380952,-0.028188077630678432,-0.02393642571171828,-0.03177530439637033,DOWN
BHARTIARTL,2026-02-24 08:00:00,11,0.2121212121212121,-0.3376623376623376,-0.014219461919596887,-0.03236573238081364,-0.05715975096309167,UP
BHARTIARTL,2026-02-25 08:00:00,2,0.3333333333333333,0.3766233766233766,0.00846657832401565,-0.03389579511696761,-0.04489435779343676,DOWN
BHARTIARTL,2026-02-27 08:00:00,4,0.0,0.2857142857142857,-0.0032459413067401632,-0.02100975892612833,-0.058030788409348166,UP
BPCL,2025-07-08 07:00:00,2,-1.0,-0.4285714285714285,-0.019966189808684143,0.006643607195081058,0.04985693301166072,UP
BPCL,2025-08-10 07:00:00,2,1.0,-0.1428571428571428,0.00469555687355272,0.016468724984232797,-0.025356704963885757,UP
BPCL,2025-08-13 07:00:00,20,0.4666666666666666,0.1999999999999999,-0.013798603830947997,-0.009035742365622546,0.009361974561769904,DOWN
BPCL,2025-08-14 07:00:00,4,0.1333333333333333,0.3428571428571428,-0.012733780714664023,-0.029966074685564448,-0.005542360345128894,UP
BPCL,2025-08-24 07:00:00,2,-0.3333333333333333,-0.2285714285714286,-0.0020540748125364994,-0.012970815390060064,-0.02077527756768416,DOWN
BPCL,2025-08-26 07:00:00,2,-0.3333333333333333,-0.2857142857142857,-0.004485619354360648,-0.018170256919786576,-0.010509442155835713,DOWN
BPCL,2025-10-28 07:00:00,2,-0.3333333333333333,0.1428571428571428,0.02186998143940655,0.05341202829381664,0.036474620421240056,UP
BPCL,2025-10-30 07:00:00,2,0.0,0.0,-0.002237177745097574,0.04740929789917092,0.05235218510818895,UP
BPCL,2025-10-31 07:00:00,23,-0.5797101449275363,-0.2484472049689441,0.029428256706786726,0.05515647506938581,0.10866292680823375,UP
BPCL,2025-11-03 08:00:00,7,-0.2380952380952381,-0.4933451641526175,0.015382631076907183,0.04292513139925891,0.1286125404075178,DOWN
BPCL,2025-11-26 08:00:00,2,0.3333333333333333,-0.1428571428571428,-0.008023885339853765,0.014041470844049053,-0.019228227954041444,DOWN
BPCL,2026-01-01 08:00:00,2,0.0,0.4285714285714285,-0.0001310245270841337,0.03234102446236076,0.030945925959094733,DOWN
BPCL,2026-01-08 08:00:00,3,-0.1111111111111111,0.0952380952380952,-0.001128137058696188,-0.04490290327578894,-0.07773436548789958,UP
BPCL,2026-01-16 08:00:00,3,0.1111111111111111,-0.1428571428571428,-0.00536897873290032,0.012188357516596415,0.018897247131401507,DOWN
BPCL,2026-01-17 08:00:00,2,0.7777777777777777,-0.1428571428571428,-0.00536897873290032,0.012188357516596415,0.018897247131401507,DOWN
BPCL,2026-01-22 08:00:00,3,0.7777777777777778,0.5238095238095238,-0.01411830438229611,-0.017032696915822876,-0.021714690746507115,UP
BPCL,2026-01-23 08:00:00,17,0.3071895424836601,0.6078431372549018,0.02362877836540389,0.015485142159179066,0.001400996003974253,UP
BPCL,2026-01-24 08:00:00,11,-0.8181818181818182,-0.076139546727782,0.02362877836540389,0.015485142159179066,0.001400996003974253,UP
BPCL,2026-01-27 08:00:00,9,-0.6700336700336701,-0.2983617689500042,0.01385006092193608,0.023154036907389264,-0.00234033735450212,UP
BPCL,2026-01-28 08:00:00,2,-0.3367003367003367,-0.4412189118071471,0.012694953764971206,0.050980999754921985,0.01577859963473327,DOWN
BPCL,2026-01-29 08:00:00,2,0.1481481481481481,-0.3459808165690519,-0.006676736498763214,0.019865696059679028,0.026182356253933836,UP
BPCL,2026-02-05 08:00:00,2,-0.3333333333333333,-0.1443001443001443,0.011255119612455067,0.034542759338117124,0.09631141614054628,UP
BPCL,2026-02-19 08:00:00,3,0.111111111111111,0.0476190476190476,-0.003671987286624878,-0.023069806994128972,-0.05495360674699867,UP
BPCL,2026-02-20 08:00:00,2,0.4444444444444444,0.1904761904761904,0.01583406634953266,-0.02310314500913402,-0.014826597623846638,UP
BPCL,2026-02-23 08:00:00,3,0.2222222222222222,-7.930164461608259e-18,0.006315522883549418,0.01849590214453123,0.0009355950222005305,UP
BPCL,2026-02-24 08:00:00,4,0.0555555555555555,0.2142857142857142,0.01762578547410598,0.04026754160946533,0.017897640123452963,UP
BPCL,2026-02-27 08:00:00,2,0.0555555555555555,0.0714285714285714,-0.02750390833260552,-0.016402047500906236,0.019447828138676737,DOWN
BPCL,2026-03-03 08:00:00,2,-0.6666666666666666,-0.1428571428571428,-0.04909283483394378,-0.07668395363605085,-0.027027011265093992,UP
BRITANNIA,2025-05-08 07:00:00,7,0.6190476190476191,-0.0204081632653061,0.008347257970535704,0.007879846691792425,-0.005906707777994513,UP
BRITANNIA,2025-05-09 07:00:00,4,0.119047619047619,0.0510204081632653,0.03173287852361817,0.04812181464700771,0.031182797654887073,DOWN
BRITANNIA,2025-08-05 07:00:00,13,-0.1794871794871795,-0.0769230769230769,-0.04134504480525236,-0.05600209680237633,-0.02688238810086785,UP
BRITANNIA,2025-08-06 07:00:00,6,-0.2905982905982905,-0.1245421245421245,0.013697362332253604,-0.053654743390357695,-0.013816226565997902,DOWN
BRITANNIA,2025-08-26 07:00:00,4,0.0,-0.1721611721611721,-0.007718324516520658,0.031647281579659126,0.05184776613348041,UP
BRITANNIA,2025-10-13 07:00:00,2,0.0,0.5714285714285714,-0.010491299897645856,-0.01284887678692992,-0.03204005006257826,UP
BRITANNIA,2025-11-05 08:00:00,14,-0.7619047619047619,-0.183673469387755,0.020534577853203118,0.03032639424312511,0.01716847090663065,UP
BRITANNIA,2025-11-07 08:00:00,4,-0.6282051282051282,-0.4529042386185243,-0.0038976857490864436,0.04089944845142135,0.048013669372063195,DOWN
BRITANNIA,2025-11-10 08:00:00,8,-0.3333333333333333,-0.5243328100470958,-0.02983614575690874,-0.010476428036916952,0.015530335352845759,DOWN
BRITANNIA,2025-12-16 08:00:00,3,0.3333333333333333,0.3285714285714285,0.004945598417408492,0.030513058913025137,0.04249679350149638,DOWN
BRITANNIA,2026-01-18 08:00:00,2,-0.3333333333333333,-0.1428571428571428,0.007629058235144592,0.006264285109625067,-0.014916715007872727,DOWN
BRITANNIA,2026-02-09 08:00:00,2,0.3333333333333333,-0.1428571428571428,0.005219921273318606,0.0005110297248955842,0.0022182407644399937,UP
BRITANNIA,2026-02-10 08:00:00,22,0.2121212121212121,-0.0519480519480519,0.02477228228483863,0.01827102013195736,0.022161840876284256,UP
BRITANNIA,2026-02-11 08:00:00,26,-0.8461538461538461,-0.2717282717282717,0.013789666057484551,0.04432654458326213,0.03740224413464799,DOWN
BRITANNIA,2026-02-12 08:00:00,6,-0.5128205128205128,-0.2717282717282717,-0.019911504424778736,0.018217417212905485,0.017264840959346772,UP
BRITANNIA,2026-02-17 08:00:00,3,0.2777777777777777,-0.2955377955377956,0.004962981043039605,0.032689574450296854,0.056991271607051086,DOWN
BRITANNIA,2026-02-25 08:00:00,2,0.0,-0.1666666666666666,-0.0034101981162715234,0.002368313597386651,-0.0013831258644536604,DOWN
CIPLA,2025-10-21 07:00:00,2,-1.0,-0.4285714285714285,-0.011120461812632598,0.042786511818327044,0.05212330600699766,DOWN
CIPLA,2025-10-24 07:00:00,9,0.1851851851851852,-0.2063492063492063,-0.0002524769047579367,-0.047848026421076106,0.0162315067817278,DOWN
CIPLA,2025-10-29 07:00:00,3,-0.1111111111111111,-0.111111111111111,-0.025931314042811127,-0.02771466187756466,-0.060399000350549015,DOWN
CIPLA,2025-10-30 07:00:00,31,-0.5197132616487455,-0.0005120327700972,-0.02519312211731639,-0.0425992779783394,-0.09755946690288253,UP
CIPLA,2025-10-31 07:00:00,5,-0.8666666666666667,-0.451305683563748,0.006794079024933675,-0.04401997132416913,-0.08121085500493852,DOWN
CIPLA,2025-12-11 08:00:00,2,0.0,0.0,0.003372330504048726,0.017979370231500313,0.006233437940359687,DOWN
CIPLA,2025-12-19 08:00:00,5,-0.3999999999999999,-0.1714285714285714,-0.002768407645813098,0.010688756589647852,0.0003967305207734917,DOWN
CIPLA,2025-12-20 08:00:00,2,-0.3999999999999999,-0.0285714285714285,-0.002768407645813098,0.010688756589647852,0.0003967305207734917,DOWN
CIPLA,2026-01-16 08:00:00,15,0.8666666666666667,0.2761904761904761,-0.0037208952929338457,-0.029417881611624286,-0.04676155545628646,DOWN
CIPLA,2026-01-23 08:00:00,26,0.2051282051282051,0.3164835164835165,-0.001520912547528508,-0.04132591749041403,-0.08469850121993727,UP
CIPLA,2026-01-26 08:00:00,4,0.8717948717948718,0.3736263736263736,-0.001520912547528508,-0.04132591749041403,-0.08469850121993727,UP
CIPLA,2026-01-27 08:00:00,11,0.8787878787878788,0.3216783216783216,0.011728883788318711,-0.030647985443489567,-0.04944542081283543,DOWN
CIPLA,2026-01-29 08:00:00,2,0.8787878787878788,0.8931068931068931,0.002346866173549067,0.008377760853008454,-0.03946606460427704,DOWN
CIPLA,2026-02-05 08:00:00,2,0.3333333333333333,0.6623376623376623,-0.0024750984079131566,0.005442962583992461,0.001204438088326043,UP
CIPLA,2026-02-23 08:00:00,8,0.25,-0.1785714285714285,0.0001507359003958264,-0.00165555963711983,-0.003604993487138608,UP
COALINDIA,2025-07-29 07:00:00,3,1.0,0.25,-0.009774499783537172,-0.002363358296714524,-0.017838554520257066,DOWN
COALINDIA,2025-07-31 07:00:00,13,0.9487179487179488,0.4065934065934066,-0.010229756180497596,-0.02906289256504424,-0.046704954052211645,UP
COALINDIA,2025-09-01 07:00:00,3,-1.0,0.1208791208791209,0.005821720371188999,0.015495635136325348,0.005156743987452028,UP
COALINDIA,2025-10-09 07:00:00,2,0.6666666666666666,0.5714285714285714,0.002999834226227849,-0.0005199297459171914,-0.013976236805781528,DOWN
