symbol,date,sentiment_mean,sentiment_std,positive_ratio,negative_ratio,news_count,rolling_3_sentiment,rolling_7_sentiment
COALINDIA,2026-02-01 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666666,0.2857142857142857
COALINDIA,2026-02-03 08:00:00,0.0,1.1547005383792515,0.5,0.5,4,-0.3333333333333333,0.14285714285714285
COALINDIA,2026-02-04 08:00:00,1.0,0.0,1.0,0.0,2,0.0,0.42857142857142855
COALINDIA,2026-02-09 08:00:00,1.0,0.0,1.0,0.0,2,0.6666666666666666,0.42857142857142855
COALINDIA,2026-02-11 08:00:00,0.5,1.0,0.75,0.25,4,0.8333333333333334,0.35714285714285715
COALINDIA,2026-02-12 08:00:00,0.7037037037037037,0.7240279857964913,0.8518518518518519,0.14814814814814814,27,0.7345679012345679,0.4576719576719577
COALINDIA,2026-02-13 08:00:00,0.7777777777777778,0.6666666666666667,0.8888888888888888,0.1111111111111111,9,0.9259259259259259,0.8544973544973545
COALINDIA,2026-02-17 08:00:00,1.0,0.0,1.0,0.0,2,-0.3333333333333333,0.3968253968253968
COALINDIA,2026-02-18 08:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.42857142857142855
COALINDIA,2026-02-27 08:00:00,-1.0,0.0,0.0,1.0,4,0.3333333333333333,0.14285714285714285
DIVISLAB,2023-11-06 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666666,0.0
DIVISLAB,2024-02-10 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.3333333333333333,0.14285714285714285
DIVISLAB,2024-08-03 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.7142857142857143
DIVISLAB,2024-11-09 08:00:00,-0.5,1.0,0.25,0.75,4,-0.5,-0.7857142857142857
DIVISLAB,2025-02-03 08:00:00,-1.0,0.0,0.0,1.0,6,-0.8333333333333334,-0.7857142857142857
DIVISLAB,2025-02-04 08:00:00,-0.3333333333333333,1.0327955589886446,0.3333333333333333,0.6666666666666666,6,-0.7777777777777778,-0.6904761904761905
DIVISLAB,2025-04-18 07:00:00,-1.0,0.0,0.0,1.0,3,-0.7777777777777777,-0.6904761904761905
DIVISLAB,2025-04-21 07:00:00,-1.0,0.0,0.0,1.0,3,-0.7777777777777777,-0.8333333333333333
DIVISLAB,2025-05-17 07:00:00,-0.5,1.0,0.25,0.75,4,-0.16666666666666666,-0.5476190476190476
DIVISLAB,2025-05-19 07:00:00,-0.09090909090909091,1.044465935734187,0.45454545454545453,0.5454545454545454,11,-0.6969696969696969,-0.512987012987013
DIVISLAB,2025-05-26 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,0.1919191919191919,-0.132034632034632
DIVISLAB,2025-07-08 07:00:00,-1.0,0.0,0.0,1.0,4,-0.3333333333333334,-0.3333333333333333
DIVISLAB,2025-07-14 07:00:00,0.6,0.894427190999916,0.8,0.2,5,-0.4666666666666666,-0.19999999999999998
DIVISLAB,2025-08-05 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-7.401486830834377e-17,-0.05714285714285713
DIVISLAB,2025-08-06 07:00:00,0.0,1.0690449676496976,0.5,0.5,8,0.33333333333333326,0.37142857142857144
DIVISLAB,2025-08-07 07:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.44444444444444436,0.33333333333333337
DIVISLAB,2025-08-11 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.11111111111111104,0.19047619047619047
DIVISLAB,2025-08-22 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.11111111111111104,0.04761904761904763
DIVISLAB,2025-08-25 07:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.11111111111111104,0.2380952380952381
DIVISLAB,2025-09-10 07:00:00,1.0,0.0,1.0,0.0,2,0.33333333333333326,0.04761904761904764
DIVISLAB,2025-10-10 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.7777777777777778,-0.04761904761904758
DIVISLAB,2025-11-06 08:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.3333333333333333
DIVISLAB,2025-11-07 08:00:00,-0.6363636363636364,0.8090398349558905,0.18181818181818182,0.8181818181818182,11,-0.21212121212121218,-0.3766233766233766
DIVISLAB,2025-11-10 08:00:00,-0.5,1.0,0.25,0.75,4,-0.8333333333333335,-0.3051948051948052
DIVISLAB,2025-11-11 08:00:00,1.0,0.0,1.0,0.0,4,-0.16666666666666682,-0.3051948051948052
DIVISLAB,2025-11-25 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666669,-0.2857142857142857
DIVISLAB,2025-12-18 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-1.4802973661668753e-16,0.14285714285714285
DIVISLAB,2025-12-30 08:00:00,1.0,0.0,1.0,0.0,2,1.0,0.2857142857142857
DIVISLAB,2026-01-06 08:00:00,-0.7142857142857143,0.7559289460184545,0.14285714285714285,0.8571428571428571,7,0.4285714285714284,0.32653061224489793
DIVISLAB,2026-01-19 08:00:00,1.0,0.0,1.0,0.0,2,1.0,1.0
DIVISLAB,2026-01-21 08:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333335,0.42857142857142855
DIVISLAB,2026-01-28 08:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.14285714285714285
DIVISLAB,2026-01-29 08:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,-0.5555555555555557,-0.2380952380952381
DIVISLAB,2026-02-10 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-1.4802973661668753e-16,-7.93016446160826e-18
DIVISLAB,2026-02-11 08:00:00,0.0,1.0377490433255416,0.5,0.5,14,-0.3333333333333335,-0.42857142857142855
DIVISLAB,2026-02-12 08:00:00,0.4,0.9660917830792959,0.7,0.3,10,0.4666666666666665,0.05714285714285715
DIVISLAB,2026-02-25 08:00:00,-1.0,0.0,0.0,1.0,3,-0.3333333333333335,-0.08571428571428573
DRREDDY,2025-06-05 07:00:00,-0.5,1.0,0.25,0.75,4,-0.16666666666666666,0.02380952380952382
DRREDDY,2025-07-09 07:00:00,1.0,0.0,1.0,0.0,2,-0.3333333333333333,-0.07142857142857142
DRREDDY,2025-07-21 07:00:00,1.0,0.0,1.0,0.0,3,0.3333333333333333,-0.07142857142857142
DRREDDY,2025-07-23 07:00:00,-0.5555555555555556,0.8555852638929972,0.2222222222222222,0.7777777777777778,18,-0.1851851851851852,-0.07936507936507937
DRREDDY,2025-07-24 07:00:00,-0.2,1.0327955589886444,0.4,0.6,10,-0.7333333333333334,-0.2507936507936508
DRREDDY,2025-07-25 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.5111111111111111,-0.4412698412698413
DRREDDY,2025-09-11 07:00:00,1.0,0.0,1.0,0.0,3,1.0,0.7142857142857143
DRREDDY,2025-09-26 07:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.42857142857142855
DRREDDY,2025-10-20 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,-3.172065784643304e-17
DRREDDY,2025-10-23 07:00:00,-0.2,1.0954451150103321,0.4,0.6,5,-0.39999999999999997,-0.17142857142857146
DRREDDY,2025-10-24 07:00:00,-0.8666666666666667,0.5163977794943222,0.06666666666666667,0.9333333333333333,15,-0.6888888888888888,-0.15238095238095242
DRREDDY,2025-10-25 07:00:00,-1.0,0.0,0.0,1.0,2,-0.6888888888888888,-0.43809523809523815
DRREDDY,2025-10-26 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6222222222222222,-0.5809523809523809
DRREDDY,2025-10-27 07:00:00,0.25,1.0350983390135313,0.625,0.375,8,-0.25,-0.4023809523809524
DRREDDY,2025-10-28 07:00:00,0.6,0.894427190999916,0.8,0.2,5,0.2833333333333333,-0.3166666666666667
DRREDDY,2025-10-29 07:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.39444444444444443,-0.12619047619047621
DRREDDY,2025-10-30 07:00:00,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,9,0.4222222222222222,-0.050000000000000044
DRREDDY,2025-11-25 08:00:00,0.2,1.0954451150103321,0.6,0.4,5,-0.6,-0.2571428571428572
DRREDDY,2025-12-31 08:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.14285714285714282
DRREDDY,2026-01-01 08:00:00,1.0,0.0,1.0,0.0,2,1.0,0.42857142857142855
DRREDDY,2026-01-20 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.14285714285714282
DRREDDY,2026-01-21 08:00:00,0.09090909090909091,1.019294382875251,0.5454545454545454,0.45454545454545453,22,0.6969696969696969,0.2987012987012987
DRREDDY,2026-01-22 08:00:00,-0.2631578947368421,0.9911892555667041,0.3684210526315789,0.631578947368421,19,-0.39074960127591707,0.40396445659603547
DRREDDY,2026-01-23 08:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.5321637426900584,-0.07222601959444067
DRREDDY,2026-01-27 08:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,-0.2280701754385965
DRREDDY,2026-02-16 08:00:00,1.0,0.0,1.0,0.0,3,0.3333333333333333,0.14285714285714282
DRREDDY,2026-02-19 08:00:00,1.0,0.0,1.0,0.0,6,1.0,0.42857142857142855
DRREDDY,2026-02-20 08:00:00,1.0,0.0,1.0,0.0,2,1.0,0.7142857142857143
DRREDDY,2026-02-24 08:00:00,1.0,0.0,1.0,0.0,2,1.0,1.0
DRREDDY,2026-02-25 08:00:00,0.0,1.1547005383792515,0.5,0.5,4,0.6666666666666666,0.8571428571428571
DRREDDY,2026-02-27 08:00:00,-1.0,0.0,0.0,1.0,2,-0.6666666666666666,0.2857142857142857
EICHERMOT,2025-07-29 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666666,0.2857142857142857
EICHERMOT,2025-07-31 07:00:00,-1.0,0.0,0.0,1.0,11,0.0,0.2857142857142857
EICHERMOT,2025-08-01 07:00:00,-0.7777777777777778,0.6666666666666667,0.1111111111111111,0.8888888888888888,9,-0.9259259259259259,0.031746031746031744
EICHERMOT,2025-09-01 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.8253968253968254
EICHERMOT,2025-09-04 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.3333333333333333,-0.7142857142857143
EICHERMOT,2025-09-15 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.5714285714285714
EICHERMOT,2025-10-13 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,-0.2857142857142857
EICHERMOT,2025-10-14 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.3333333333333333,-0.14285714285714285
EICHERMOT,2025-11-05 08:00:00,1.0,0.0,1.0,0.0,2,-0.3333333333333333,-0.14285714285714285
EICHERMOT,2025-11-12 08:00:00,1.0,0.0,1.0,0.0,3,0.3333333333333333,-0.14285714285714285
EICHERMOT,2025-11-13 08:00:00,-0.5454545454545454,0.8578640544577771,0.22727272727272727,0.7727272727272727,22,0.48484848484848486,-0.07792207792207792
EICHERMOT,2025-11-14 08:00:00,-0.3333333333333333,1.0327955589886446,0.3333333333333333,0.6666666666666666,6,-0.7777777777777778,-0.26839826839826836
EICHERMOT,2025-11-19 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.22222222222222224,-0.12554112554112554
EICHERMOT,2025-11-20 08:00:00,-1.0,0.0,0.0,1.0,2,0.0,-0.41125541125541126
EICHERMOT,2025-11-21 08:00:00,0.2,1.0954451150103321,0.6,0.4,5,-0.26666666666666666,-0.30476190476190473
EICHERMOT,2025-12-01 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-1.850371707708594e-17,0.028571428571428574
EICHERMOT,2025-12-10 08:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.39999999999999997
EICHERMOT,2026-01-08 08:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333333,-0.7142857142857143
EICHERMOT,2026-01-27 08:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333333,-0.14285714285714285
EICHERMOT,2026-02-09 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,0.2857142857142857
EICHERMOT,2026-02-10 08:00:00,-0.75,0.6756639246921762,0.125,0.875,24,-0.5833333333333334,0.32142857142857145
EICHERMOT,2026-02-11 08:00:00,-0.4838709677419355,0.8896054459491385,0.25806451612903225,0.7419354838709677,31,-0.8279569892473119,-0.4619815668202765
EICHERMOT,2026-02-12 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.4946236559139785,-0.6048387096774194
EICHERMOT,2026-02-13 08:00:00,-1.0,0.0,0.0,1.0,6,-0.6666666666666666,-0.7476958525345623
EICHERMOT,2026-02-19 08:00:00,-0.7142857142857143,0.7559289460184545,0.14285714285714285,0.8571428571428571,7,-0.2380952380952381,-0.45687952600395
EICHERMOT,2026-02-26 08:00:00,-0.5,1.0,0.25,0.75,4,-0.7380952380952381,-0.45918367346938777
EICHERMOT,2026-02-27 08:00:00,-1.0,0.0,0.0,1.0,2,-0.8333333333333334,-0.6020408163265306
EICHERMOT,2026-03-12 04:53:12,0.0,1.4142135623730951,0.5,0.5,2,0.0,-0.2857142857142857
GRASIM,2024-04-22 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.1111111111111111,-0.047619047619047616
GRASIM,2024-04-26 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.22222222222222224,0.380952380952381
GRASIM,2024-11-14 08:00:00,-0.5,1.0,0.25,0.75,4,-0.16666666666666666,0.07142857142857142
GRASIM,2025-02-10 08:00:00,0.14285714285714285,1.0690449676496976,0.5714285714285714,0.42857142857142855,7,0.7142857142857143,0.09183673469387754
GRASIM,2025-02-11 08:00:00,1.0,0.0,1.0,0.0,2,0.7142857142857143,0.37755102040816324
GRASIM,2025-05-22 07:00:00,-0.6,0.8944271909999159,0.2,0.8,5,0.4666666666666666,0.36326530612244895
GRASIM,2025-05-23 07:00:00,0.0,1.1547005383792515,0.5,0.5,4,0.13333333333333333,0.2204081632653061
GRASIM,2025-06-10 07:00:00,-0.2727272727272727,1.009049958219026,0.36363636363636365,0.6363636363636364,11,-0.7575757575757575,-0.12467532467532469
GRASIM,2025-08-07 07:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333333,-0.14285714285714288
GRASIM,2025-08-08 07:00:00,-0.23076923076923078,1.0127393670836666,0.38461538461538464,0.6153846153846154,13,-0.07692307692307693,-0.3186813186813187
GRASIM,2025-08-11 07:00:00,-1.0,0.0,0.0,1.0,4,-0.3333333333333333,-0.03296703296703301
GRASIM,2025-08-12 07:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.2527472527472527
GRASIM,2025-08-26 07:00:00,0.5,1.0,0.75,0.25,4,0.8333333333333334,0.0714285714285714
GRASIM,2025-09-26 07:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,-0.5555555555555556,-0.3095238095238095
GRASIM,2025-10-29 07:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.047619047619047575
GRASIM,2025-11-05 08:00:00,-0.3333333333333333,0.9701425001453319,0.3333333333333333,0.6666666666666666,18,0.5555555555555556,0.4285714285714285
GRASIM,2025-11-06 08:00:00,0.42857142857142855,0.9376144618769908,0.7142857142857143,0.2857142857142857,14,-0.5238095238095238,0.15646258503401358
GRASIM,2025-11-07 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.19047619047619047,-0.272108843537415
GRASIM,2025-11-11 08:00:00,-1.0,0.0,0.0,1.0,2,0.0,-0.3673469387755102
GRASIM,2025-12-09 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.42857142857142855
GRASIM,2025-12-22 08:00:00,1.0,0.0,1.0,0.0,2,1.0,1.0
GRASIM,2025-12-31 08:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.7142857142857143
GRASIM,2026-01-14 08:00:00,-1.0,0.0,0.0,1.0,2,0.3333333333333333,0.14285714285714282
GRASIM,2026-01-19 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,0.2857142857142857
GRASIM,2026-01-27 08:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.5714285714285714
GRASIM,2026-01-28 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.42857142857142855
GRASIM,2026-02-09 08:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333333,-0.2857142857142857
GRASIM,2026-02-10 08:00:00,-0.42857142857142855,0.9376144618769908,0.2857142857142857,0.7142857142857143,14,-0.14285714285714285,0.08163265306122446
GRASIM,2026-02-11 08:00:00,-0.14285714285714285,1.0690449676496976,0.42857142857142855,0.5714285714285714,7,-0.047619047619047616,-0.22448979591836737
GRASIM,2026-02-19 08:00:00,-1.0,0.0,0.0,1.0,2,-0.3333333333333333,-0.5918367346938777
GRASIM,2026-02-23 08:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.7142857142857143
HCLTECH,2025-07-12 07:00:00,1.0,0.0,1.0,0.0,3,1.0,0.7142857142857143
HCLTECH,2025-07-14 07:00:00,-0.2857142857142857,0.9944903161976938,0.35714285714285715,0.6428571428571429,14,-0.09523809523809523,0.2448979591836735
HCLTECH,2025-07-15 07:00:00,0.5,0.9258200997725515,0.75,0.25,8,0.4047619047619048,0.45918367346938777
HCLTECH,2025-10-07 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666666,0.5714285714285714
HCLTECH,2025-10-10 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.1111111111111111,0.38095238095238093
HCLTECH,2025-10-12 07:00:00,-1.0,0.0,0.0,1.0,2,-0.11111111111111109,0.09523809523809525
HCLTECH,2025-10-13 07:00:00,-0.030303030303030304,1.0150384378451045,0.48484848484848486,0.5151515151515151,33,-0.010101010101010083,-0.05194805194805193
HCLTECH,2025-10-14 07:00:00,-1.0,0.0,0.0,1.0,10,-0.6767676767676768,-0.48051948051948046
HCLTECH,2025-10-16 07:00:00,1.0,0.0,1.0,0.0,3,0.3333333333333333,-0.0043290043290043255
HCLTECH,2025-11-19 08:00:00,-0.6,0.894427190999916,0.2,0.8,5,-0.19999999999999998,-0.6571428571428571
HCLTECH,2025-12-05 08:00:00,-1.0,0.0,0.0,1.0,3,-0.3333333333333333,0.19999999999999998
HCLTECH,2025-12-17 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,-1.586032892321652e-17
HCLTECH,2026-01-01 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666666,0.14285714285714285
HCLTECH,2026-01-06 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.0,0.14285714285714285
HCLTECH,2026-01-08 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.42857142857142855
HCLTECH,2026-01-09 08:00:00,-1.0,0.0,0.0,1.0,2,-0.6666666666666666,-0.42857142857142855
HCLTECH,2026-01-11 08:00:00,0.42857142857142855,0.9759000729485333,0.7142857142857143,0.2857142857142857,7,-0.19047619047619047,-0.5102040816326531
HCLTECH,2026-01-12 08:00:00,0.09523809523809523,1.0075210779014976,0.5476190476190477,0.4523809523809524,42,0.6984126984126985,0.3605442176870749
HCLTECH,2026-01-13 08:00:00,-0.0625,1.0140146973548327,0.46875,0.53125,32,0.3442460317460318,0.6373299319727891
HCLTECH,2026-01-15 08:00:00,1.0,0.0,1.0,0.0,2,0.6458333333333334,0.7189625850340137
HCLTECH,2026-01-18 08:00:00,1.0,0.0,1.0,0.0,2,1.0,0.7189625850340136
HCLTECH,2026-01-19 08:00:00,0.5,1.0,0.75,0.25,4,0.8333333333333334,0.6475340136054422
HCLTECH,2026-02-04 08:00:00,-1.0,0.0,0.0,1.0,4,-1.0,-0.14285714285714285
HCLTECH,2026-02-10 08:00:00,1.0,0.0,1.0,0.0,2,0.3333333333333333,0.14285714285714285
HCLTECH,2026-02-13 08:00:00,0.2,1.0954451150103324,0.6,0.4,5,0.7333333333333334,0.31428571428571433
HCLTECH,2026-02-14 08:00:00,-1.0,0.0,0.0,1.0,2,0.06666666666666665,0.31428571428571433
HCLTECH,2026-02-24 08:00:00,0.6,0.894427190999916,0.8,0.2,5,0.8666666666666667,-0.02857142857142858
HCLTECH,2026-02-25 08:00:00,-1.0,0.0,0.0,1.0,2,-0.4666666666666666,-0.2
HCLTECH,2026-02-26 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.05714285714285716
HDFCBANK,2025-07-16 07:00:00,1.0,0.0,1.0,0.0,3,-0.3333333333333333,-0.0306122448979592
HDFCBANK,2025-07-18 07:00:00,-0.5,1.0,0.25,0.75,4,0.5,0.0
HDFCBANK,2025-07-19 07:00:00,-0.5384615384615384,0.8770580193070292,0.23076923076923078,0.7692307692307693,13,-0.012820512820512811,-0.005494505494505491
HDFCBANK,2025-07-20 07:00:00,-0.14285714285714285,1.0690449676496976,0.42857142857142855,0.5714285714285714,7,-0.3937728937728937,-0.16875981161695444
HDFCBANK,2025-07-21 07:00:00,-0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,9,-0.3382173382173382,-0.07352171637885922
HDFCBANK,2025-08-26 07:00:00,0.8333333333333334,0.5773502691896257,0.9166666666666666,0.08333333333333333,12,0.9444444444444445,0.11904761904761905
HDFCBANK,2025-09-23 07:00:00,1.0,0.0,1.0,0.0,2,1.0,0.9761904761904763
HDFCBANK,2025-09-28 07:00:00,1.0,0.0,1.0,0.0,2,1.0,0.9761904761904763
HDFCBANK,2025-10-15 07:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.11111111111111115,0.619047619047619
HDFCBANK,2025-10-16 07:00:00,-0.5,1.0,0.25,0.75,4,0.27777777777777785,0.40476190476190477
HDFCBANK,2025-10-17 07:00:00,0.3333333333333333,1.0327955589886446,0.6666666666666666,0.3333333333333333,6,0.0555555555555556,0.3095238095238095
HDFCBANK,2025-10-18 07:00:00,-0.5,0.8885233166386386,0.25,0.75,20,-0.22222222222222218,0.09523809523809523
HDFCBANK,2025-10-19 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.611111111111111,-0.09523809523809525
HDFCBANK,2025-10-20 07:00:00,0.07692307692307693,1.0377490433255416,0.5384615384615384,0.46153846153846156,13,-0.4188034188034187,-0.22710622710622713
HDFCBANK,2025-12-15 08:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.11111111111111117,-0.23809523809523814
HDFCBANK,2025-12-16 08:00:00,1.0,0.0,1.0,0.0,2,0.7777777777777778,0.047619047619047575
HDFCBANK,2025-12-23 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.9047619047619048
HDFCBANK,2026-01-05 08:00:00,0.3333333333333333,1.0327955589886444,0.6666666666666666,0.3333333333333333,6,0.11111111111111117,0.619047619047619
HDFCBANK,2026-01-06 08:00:00,1.0,0.0,1.0,0.0,11,0.7777777777777778,0.619047619047619
HDFCBANK,2026-01-07 08:00:00,1.0,0.0,1.0,0.0,6,0.7777777777777778,0.619047619047619
HDFCBANK,2026-01-08 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.619047619047619
HDFCBANK,2026-01-09 08:00:00,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,3,0.7777777777777778,0.5238095238095238
HDFCBANK,2026-01-11 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.9047619047619048
HDFCBANK,2026-01-12 08:00:00,1.0,0.0,1.0,0.0,3,1.0,0.9047619047619048
HDFCBANK,2026-01-13 08:00:00,-0.6666666666666666,0.816496580927726,0.16666666666666666,0.8333333333333334,6,0.4444444444444445,0.6666666666666666
HDFCBANK,2026-01-16 08:00:00,-0.16666666666666666,1.0298573010888745,0.4166666666666667,0.5833333333333334,12,0.6111111111111113,0.3095238095238094
HDFCBANK,2026-01-17 08:00:00,-0.5333333333333333,0.8603661343041528,0.23333333333333334,0.7666666666666667,30,0.10000000000000016,0.09047619047619046
HDFCBANK,2026-01-18 08:00:00,-0.07692307692307693,1.0377490433255416,0.46153846153846156,0.5384615384615384,13,-0.2589743589743588,-0.0633699633699634
HDFCBANK,2026-01-19 08:00:00,0.125,1.02469507659596,0.5625,0.4375,16,-0.31730769230769224,0.04972527472527471
HDFCBANK,2026-01-20 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.2916666666666665,-0.09313186813186815
HDFCBANK,2026-01-21 08:00:00,1.0,0.0,1.0,0.0,2,0.37500000000000017,-0.09313186813186815
HDFCBANK,2026-01-27 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.6666666666666669,0.1497252747252747
HDFCBANK,2026-01-29 08:00:00,1.0,0.0,1.0,0.0,2,0.6666666666666669,0.5892857142857143
HDFCBANK,2026-02-13 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,1.4802973661668753e-16,-3.172065784643304e-17
HDFCBANK,2026-02-16 08:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,0.2222222222222224,-0.1904761904761905
HDFCBANK,2026-02-17 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,0.2222222222222224,-0.04761904761904765
HDFCBANK,2026-02-18 08:00:00,-1.0,0.0,0.0,1.0,2,-0.44444444444444425,-0.04761904761904764
HDFCBANK,2026-02-23 08:00:00,-1.0,0.0,0.0,1.0,3,-1.0,-0.4761904761904762
HDFCBANK,2026-02-26 08:00:00,-1.0,0.0,0.0,1.0,3,-1.0,-0.7142857142857143
HDFCBANK,2026-02-27 08:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666665,-0.5714285714285714
HDFCBANK,2026-03-05 05:23:10,-1.0,0.0,0.0,1.0,2,-0.3333333333333332,-0.5714285714285714
HDFCBANK,2026-03-10 05:09:14,-0.5,1.0,0.25,0.75,4,0.5000000000000001,0.5
HDFCBANK,2026-03-12 04:55:25,-1.0,0.0,0.0,1.0,2,-0.3333333333333332,0.42857142857142855
HEROMOTOCO,2025-07-15 07:00:00,-0.6,0.894427190999916,0.2,0.8,5,-0.8666666666666667,-0.37142857142857144
HEROMOTOCO,2025-08-04 07:00:00,-0.5,1.0,0.25,0.75,4,-0.1666666666666667,-0.3
HEROMOTOCO,2025-08-05 07:00:00,1.0,0.0,1.0,0.0,2,-0.16666666666666666,-0.3
HEROMOTOCO,2025-08-06 07:00:00,-0.3333333333333333,0.9759000729485332,0.3333333333333333,0.6666666666666666,15,0.055555555555555525,-0.20476190476190476
HEROMOTOCO,2025-08-07 07:00:00,-0.6363636363636364,0.8090398349558905,0.18181818181818182,0.8181818181818182,11,0.010101010101010055,0.07575757575757573
HEROMOTOCO,2025-09-02 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.5714285714285714
HEROMOTOCO,2025-09-21 07:00:00,-1.0,0.0,0.0,1.0,2,-1.0,-0.5714285714285714
HEROMOTOCO,2025-09-29 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.7777777777777778,-0.4761904761904762
HEROMOTOCO,2025-10-03 07:00:00,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,3,-0.5555555555555555,-0.5238095238095238
HEROMOTOCO,2025-10-13 07:00:00,0.0,1.4142135623730951,0.5,0.5,2,-0.6666666666666666,-0.38095238095238093
